id,channel,text,label
829,sms,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",legit
830,sms,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,legit
831,sms,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,scam
832,sms,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenåÕt sent u 1 in ages started driving so stay off roads!RVx,legit
833,sms,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",scam
834,sms,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",legit
835,sms,Surely result will offer:),legit
836,sms,Good Morning my Dear........... Have a great &amp; successful day.,legit
837,sms,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,scam
838,sms,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",legit
839,sms,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,scam
840,sms,Last chance 2 claim ur å£150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. å£3.00 Sub. 16 . Remove txt X or STOP,scam
841,sms,I luv u soo much u donåÕt understand how special u r 2 me ring u 2morrow luv u xxx,legit
842,sms,"Pls send me a comprehensive mail about who i'm paying, when and how much.",legit
843,sms,Our Prashanthettan's mother passed away last night. pray for her and family.,legit
844,sms,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ",scam
845,sms,K.k:)when are you going?,legit
846,sms,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore,legit
847,sms,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,legit
848,sms,I am in office:)whats the matter..msg me now.i will call you at break:).,legit
849,sms,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",legit
850,sms,"Today's Offer! Claim ur å£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. å£3.00 Sub. 16 . Unsub reply X",scam
851,sms,U reach orchard already? U wan 2 go buy tickets first?,legit
852,sms,"I am real, baby! I want to bring out your inner tigress...",legit
853,sms,No da if you run that it activate the full version da.,legit
854,sms,"\AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.\""""",legit
855,sms,Stop the story. I've told him i've returned it and he's saying i should not re order it.,legit
856,sms,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,scam
857,sms,Going to take your babe out ?,legit
858,sms,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,legit
859,sms,Spoons it is then okay?,legit
860,sms,Did he just say somebody is named tampa,legit
861,sms,In work now. Going have in few min.,legit
862,sms,Your brother is a genius,legit
863,sms,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you",legit
864,sms,Did u find out what time the bus is at coz i need to sort some stuff out.,legit
865,sms,Dude ive been seeing a lotta corvettes lately,legit
866,sms,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,scam
867,sms,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",legit
868,sms,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,scam
869,sms,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,scam
870,sms,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,scam
871,sms,"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",legit
872,sms,Its going good...no problem..but still need little experience to understand american customer voice...,legit
873,sms,I'll text you when I drop x off,legit
874,sms,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,legit
875,sms,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,legit
876,sms,"Shop till u Drop, IS IT YOU, either 10K, 5K, å£500 Cash or å£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",scam
877,sms,Are you in castor? You need to see something,legit
878,sms,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. å£1.50 SP:Tyrone,scam
879,sms,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,scam
880,sms,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,scam
881,sms,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,scam
882,sms,"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.",legit
883,sms,I love to give massages. I use lots of baby oil... What is your fave position?,legit
884,sms,Dude we should go sup again,legit
885,sms,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,legit
886,sms,Gibbs unsold.mike hussey,legit
887,sms,I like to talk pa but am not able to. I dont know y.,legit
888,sms,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,legit
889,sms,You unbelievable faglord,legit
890,sms,Wife.how she knew the time of murder exactly,legit
891,sms,Why do you ask princess?,legit
892,sms,I am great princess! What are you thinking about me? :),legit
893,sms,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,legit
894,sms,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,legit
895,sms,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,legit
896,sms,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)""",legit
897,sms,Hope you are having a good week. Just checking in,legit
898,sms,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",legit
899,sms,"Thursday night? Yeah, sure thing, we'll work it out then",legit
900,sms,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML",scam
901,sms,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,legit
902,sms,How is it possible to teach you. And where.,legit
903,sms,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",legit
904,sms,Lovely smell on this bus and it ain't tobacco... ,legit
905,sms,"We're all getting worried over here, derek and taylor have already assumed the worst",legit
906,sms,Hey what's up charles sorry about the late reply.,legit
907,sms,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",scam
908,sms,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,legit
909,sms,WHITE FUDGE OREOS ARE IN STORES,legit
910,sms,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",scam
911,sms,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,legit
912,sms,I am sorry it hurt you.,legit
913,sms,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,legit
914,sms,Ok lor but not too early. Me still having project meeting now.,legit
915,sms,"Call me da, i am waiting for your call.",legit
916,sms,I could ask carlos if we could get more if anybody else can chip in,legit
917,sms,Was actually about to send you a reminder today. Have a wonderful weekend,legit
918,sms,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",legit
919,sms,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ,legit
920,sms,Dont talk to him ever ok its my word.,legit
921,sms,When u wana see it then,legit
922,sms,On ma way to school. Can you pls send me ashley's number,legit
923,sms,It shall be fine. I have avalarr now. Will hollalater,legit
924,sms,She went to attend another two rounds today..but still did't reach home..,legit
925,sms,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,legit
926,sms,"K, wait chikku..il send aftr  &lt;#&gt; mins",legit
927,sms,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,legit
928,sms,K:)i will give my kvb acc details:),legit
929,sms,Oh all have to come ah?,legit
930,sms,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy,scam
931,sms,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),legit
932,sms,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,legit
933,sms,So do you have samus shoulders yet,legit
934,sms,What time you think you'll have it? Need to know when I should be near campus,legit
935,sms,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or å£1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",scam
936,sms,Then dun wear jeans lor...,legit
937,sms,"Since when, which side, any fever, any vomitin.",legit
938,sms,K:)k.are you in college?,legit
939,sms,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",scam
940,sms,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,legit
941,sms,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),legit
942,sms,Theyre doing it to lots of places. Only hospitals and medical places are safe.,legit
943,sms,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),scam
944,sms,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,legit
945,sms,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",legit
